Chambers,NE,419,159,2.56,33.7
Angoon,AK,419,6.6,2.97,34.5
Medicine Lake,MN,419,1312.6,2.78,36.9
Cerulean,KY,419,63.3,2.54,31.7
Greeleyville,SC,418,131.9,2.67,36.7
Bussey,IA,418,409.3,2.7,42.4
Eldorado,OK,418,220,2.47,34.2
Shaftsburg,MI,418,161.4,2.7,38.8
Rock Ridge,CT,418,177.3,3.06,37.1
Neshkoro,WI,418,80.2,3,45.5
New Melle,MO,418,95.9,2.91,36.7
Zaleski,OH,418,399.6,2.68,32.5
Iron Horse,CA,418,20.8,2.33,34.9
Anderson,SD,418,210.8,2.31,35.3
Naknek,AK,418,2,3.52,29.4
Mount Pleasant,MS,418,67.4,2.51,34.7
Cash,SC,417,105.7,2.77,36
Manvel,ND,417,423.8,3.11,36.1
Mantoloking,NJ,417,416.9,2.52,22.9
Bison,SD,417,162.1,3.24,29.5
Orient,IA,417,369.7,2.64,31.3
Steamboat,AZ,417,66.3,2.35,27.4
Hope,KS,417,414.4,2.72,38.4
LaCrosse,WA,417,188.4,2.29,36.1
Lipan,TX,417,151.8,2.65,38.6
Campbell's Island,IL,417,355,3.2,33.2
Chula Vista,TX,416,303.5,2.24,36
Derby Acres,CA,416,44.9,2.39,36
Amsterdam,OH,416,480.1,2.57,29.3
Baxterville,MS,416,50.9,2.44,28.8
North Hartland,VT,416,160.1,2.72,35.7
Dodge,NE,416,406.6,2.16,23
Holyrood,KS,416,373.4,2.32,33.4
Darden,TN,416,19.1,2.13,32.9
Good Hope,IL,416,130.6,3.18,34.5
Wilmot,SD,416,301.4,2.45,34.7
Bennett,IA,416,255.1,2.74,35.7
Emerado,ND,416,240.6,2.82,30.7
Mayfield,UT,416,178.6,2.76,40.3
Lawrenceville,OH,416,327.1,3.22,32.2
Neponset,IL,415,159.8,2.64,45.2
Halfway,OR,415,356.7,2.73,40.6
Society Hill,SC,415,74.6,2.97,33
Sale City,GA,415,87.4,2.64,39.3
Crawford,MS,415,114.4,2.4,46.8
Ontario,WI,415,159.6,2.61,29.2
Easton,TX,415,65.5,3,33.9
Milladore,WI,415,160.6,2.72,38.4
Lindsey,OH,415,102.5,2.55,29.4
Perrytown,AR,415,114.9,2.89,41
Akiachak,AK,415,22.9,2.61,35.4
Edgington,IL,415,158.4,2.68,32.5
White Pine,MI,415,32,2.45,33.6
Dennard,AR,415,7.3,2.57,36.3
Gloria Glens Park,OH,414,247.2,2.53,27.4
Costilla,NM,414,52.8,2.56,32.1
Achille,OK,414,358.8,3.24,29.5
Hulett,WY,414,185.3,2.5,40.4
Angus,TX,414,48.6,2.46,35.1
Mitchell Heights,WV,414,94.1,2.39,36
Bend,CA,414,54.8,2.42,33.1
Purcell,MO,414,367.7,3.18,34.5
Brunersburg,OH,414,340.2,2.77,39.7
Shubuta,MS,414,66.2,2.73,33.7
Altura,MN,414,53.7,2.49,37.2
Cary,MS,414,226.1,2.39,31.4
Eldred,PA,414,182.6,2.24,33.8
Dundee,OH,414,205.2,2.86,33.8
Sacramento,KY,413,370.6,2.72,29.9
Hancock,WI,413,152.3,3.61,33.8
Corsica,PA,413,351.8,2.7,41.2
Bicknell,UT,413,278.2,3.04,33.3
Groveland Station,NY,413,271.9,2.87,41.3
Wintergreen,VA,413,18.1,2.27,41.6
Burdett,NY,413,165.8,2.5,32.8
Bruno,WV,413,123.2,2.72,40.8
Estral Beach,MI,413,362,2.89,41
Ojo Amarillo,NM,413,81.2,2.7,35.8
Brewster,KS,413,294.2,2.59,31
Jaconita,NM,413,236.6,2.88,35.2
Honomu,HI,413,349.2,2.16,23
Drummond,OK,412,460.3,3.04,33.3
Advance,IN,412,270,2.69,26.3
New Vienna,IA,412,341.3,2.98,37.7
Gilman City,MO,412,189.1,2.92,31.2
Momeyer,NC,412,144,2.97,33
Amber,OK,412,40.3,3.67,26.9
Chokio,MN,412,363.3,2.69,41.4
Handley,WV,412,166.8,2.59,38.9
Cedar Creek,NE,412,278.8,2.36,31.4
Wiley,CO,412,333.2,2.39,35.2
Big Chimney,WV,412,79.4,3.13,34.9
Allenhurst,NJ,412,840.9,2.89,34.4
Sandia Park,NM,411,218.9,,41.4
Clear Spring,MD,411,581.4,2.23,30.7
Cochrane,WI,411,204.9,2.36,37
Waubay,SD,411,109,3.32,36.8
Rosston,AR,411,35.9,2.08,32.8
Sharon,SC,411,121.1,2.52,33.4
Bowman,TN,411,69.3,3.19,32.3
Jewell,KS,411,386.3,3.03,37.2
Shawnee,OH,411,70.6,2.65,35.5
Buchtel,OH,411,337.9,3.01,36.7
Prairiewood Village,SD,411,269.1,2.22,37.5
Flatwoods,WV,411,242.4,2.61,36
Highland Meadows,NM,411,22.9,2.97,35.7
Ogilvie,MN,411,178.3,2.61,34.9
Martelle,IA,411,231.3,3.56,30.4
Dow City,IA,411,634.7,3.17,30.8
Ashley,IL,411,140.6,2.85,35.5
Calvin,OK,411,176.2,2.66,32.6
Seville,CA,411,146.6,2.52,41.4
Springfield,WV,411,118.4,3.13,34.9
Friendsville,MD,411,158.8,2.32,28
Boody,IL,411,137.9,2.38,45.9
Lawn,TX,411,266,2.57,29.3
Fairdealing,MO,411,27.8,2.58,34.1
East Rocky Hill,NJ,411,38.1,2.39,38.5
Lexington,GA,410,288.9,2.41,34.5
Wauhillau,OK,410,16.2,3.97,32.5
Atkinson,NC,410,159.9,2.49,35.6
Hindsboro,IL,410,169.7,2.55,35
Staatsburg,NY,410,107.8,3.09,39.1
Nixburg,AL,410,21.2,2.39,37.3
Stoystown,PA,410,473.9,2.55,36.8
Devers,TX,410,85.1,2.73,42.4
Fairmount,MD,410,12.9,3.81,30.7
Nutrioso,AZ,410,22.7,2.54,33.6
Audubon,MN,410,217.9,2.4,38
Tower,MN,410,54.2,2.72,37.7
Tall Timber,CO,410,275.8,2.62,33.7
Martin,KY,410,216.3,2.4,33.2
Hinkleville,WV,409,239.6,2.72,35.9
Cobb,WI,409,153.7,2.72,29.2
Fromberg,MT,409,356,2.49,41
Junction City,GA,409,67.2,2.58,38.5
Armorel,AR,409,113.3,2.62,40.9
Cedar Rock,NC,409,138.4,2.42,41.8
Nelson,NE,409,193.6,3.01,40.2
Eustis,NE,409,373.4,2.37,35
Glenbeulah,WI,409,227.3,2.57,29.3
Hammondville,AL,409,32.6,2.83,37.8
Garrett,PA,409,312.3,2.4,47
Prue,OK,409,345,2.56,39.9
Castle Valley,UT,409,18,2.82,36.2
Aquadale,NC,409,48.5,2.47,31.6
Garden Valley,ID,409,21.6,2.94,33.5
Bridgeport,CA,408,7.2,3.18,29.1
Unity,WI,408,158.9,2.89,34.4
Winthrop,WA,408,163.7,2.52,34.3
Calamus,IA,408,319.3,2.28,27.1
Summerfield,IL,408,307.2,2.45,29.6
Elmira,OR,408,128.6,2.22,47.3
Assaria,KS,408,539.4,2.83,35.5
Osyka,MS,408,148.7,2.52,47.4
Birch Tree,MO,408,114.1,2.47,35.3
Menlo,IA,407,348.9,2.4,32
Lost Nation,IA,407,207.8,3.3,31.7
Creedmoor,TX,407,20.6,2.73,42.4
Thebes,IL,407,90,2.46,35.6
Muir Beach,CA,407,318.9,2.61,35.4
Young,AZ,407,3.3,2.7,35.4
Arnold City,PA,407,327.1,2.97,36.8
Villa de Sabana,PR,407,4811.8,2.65,31.7
New Richmond,IN,407,402.5,3.56,30.4
Alpena,SD,407,96.4,2.43,37.4
Dubois,IN,407,99.9,2.67,36.7
Palo,MI,407,225.3,2.62,40.9
Farwell,PA,406,10.4,2.65,41.4
Sumner,NE,406,167.2,2.65,32.8
Newington,GA,406,193.4,3.54,32.6
Union,WA,406,96.5,2.58,35.7
Pleasanton,NE,406,439.6,2.97,33.1
Sims,NC,406,186.8,3.04,33.5
Charlton Heights,WV,406,378.5,3.34,31.4
Quincy,OH,406,139.9,2.29,36.1
Avoca,IN,406,74.8,2.29,33.6
Vienna,MD,406,205,2.48,34.8
Grassflat,PA,406,138.6,2.24,38.1
Ila,GA,406,203.6,2.73,35.7
Boston,VA,406,61.1,3.47,30.6
Oacoma,SD,406,60.2,2.72,38.4
Suissevale,NH,406,133.6,2.48,36.1
Caroline,WI,406,132.5,3.33,39.4
Rosebush,MI,406,176.3,2.88,35.2
Tabor,SD,405,212.4,2.8,34.5
Metamora,IN,405,386,2.7,35.8
Bartley,NE,405,166.8,2.41,34.5
New Alexandria,PA,405,184.6,3.45,28.6
Kennard,TX,405,120.5,3.83,30.1
Smithton,PA,405,339.1,3.42,33.7
Larwill,IN,405,289.6,2.24,29
Seagrove,NC,405,136.5,2.33,23.5
Fort Jennings,OH,405,278,2.82,40.7
Villa Quintero,PR,405,1600,2.55,42.5
Sabillasville,MD,405,93.5,,70.5
Tierra Amarilla,NM,405,58.2,4.08,31
Plum Valley,IL,405,83.7,3.81,30.7
Roann,IN,404,474.1,2.49,35.6
Vineland,CO,404,275.4,2.67,36.9
Solon Mills,IL,404,111.3,2.42,32.8
Prattsville,AR,404,96.4,2.24,44.8
Round Lake,MN,404,215.1,2.33,23.5
Orangeville,PA,404,350.4,2.89,39.9
White Lake,SD,404,385.3,2.5,30.7
Harrisburg,OH,404,537.9,2.85,37
Alpena,AR,404,117.1,2.82,30.7
East Liberty,OH,404,98.9,2.78,36.9
Wilcox,PA,404,304,2.72,37.7
Sumner,GA,404,88,3.15,29.7
Keene,CA,404,16.5,2.4,26.2
Howardwick,TX,404,76.8,2.44,34.9
Tuscarora,PA,404,372.9,2.38,32.1
Byrnedale,PA,404,124.8,3.27,42.9
Castorland,NY,403,352.7,2.68,37.9
Earling,IA,403,246.6,2.8,38
Wahpeton,IA,403,129.9,3.22,34.6
Skellytown,TX,403,293.1,2.4,32.3
Coalton,OH,403,280.4,2.62,39.7
Carlton,GA,403,154.6,3.48,31.4
Keysville,GA,403,147.7,2.52,35.3
Three Springs,PA,403,126.2,2.45,33.6
Andrew,IA,403,345.6,2.92,32.3
Glenwood,IN,403,156.6,2.32,37.1
Bonnie,IL,403,122,2.4,35
Lake Viking,MO,403,19.8,2.77,40.8
La Madera,NM,403,11.9,2.82,30.7
Northfork,WV,402,161.1,2.3,40.8
Munnsville,NY,402,177.3,2.29,33.6
Yarborough Landing,AR,402,71.6,2.64,29.7
Bloomingdale,IN,402,266.9,2.73,38.3
Bridgewater,SD,402,137.9,2.54,31.7
Blum,TX,402,156.9,2.41,44.1
Oakwood,OH,402,221,2.36,36.6
Little York,IL,402,291.6,3.18,34.2
Thornton,AR,402,80.7,2.51,30.2
Lakeside Woods,CT,402,266.9,2.67,33.7
Wheatland,IN,402,379,2.22,38.8
Cotton City,NM,402,6,2.65,38.1
Edroy,TX,402,70.3,2.38,31.8
Tebbetts,MO,402,238.6,3.19,39
Liberty,IL,401,395.9,2.81,34.8
Copperhill,TN,401,87.5,2.38,26.2
Cromberg,CA,401,17.1,2.06,31.5
Kelley,IA,401,223,2.78,43.4
Lostant,IL,401,137.1,2.39,41
Butte Falls,OR,401,361.8,2.93,33.1
Quaker City,OH,401,294.6,2.68,36
St. Paul,OR,401,259.1,3.13,39
Graeagle,CA,401,14,2.47,34.7
Calion,AR,401,144.4,2.29,34.5
Rader Creek,MT,401,7.6,3.05,37.2
Caney,OK,401,13.7,2.97,35.2
Marcola,OR,400,127.1,2.59,32.6
Stantonville,TN,400,137,2.12,34.1
Batavia,AR,400,111.4,2.13,40.3
Humboldt,IL,400,573.3,4.13,35.8
Silver City,IA,400,348.8,3.66,28.8
Readstown,WI,400,90.2,3.52,29.4
Crooked Creek,WV,400,271.6,3.75,32.6
Worthington,IA,400,341.6,2.61,39.9
Chamois,MO,400,272.5,3.11,36.1
Kenton,DE,400,323.5,2.42,40.8
Little River,KS,400,396,2.49,36.8
Fargo,OK,400,265,3.02,35.7
Scipio,UT,400,149,3.3,29.2
Natoma,KS,400,365.8,2.67,41.6
Carsonville,MI,400,133.4,3.18,34.2
Hobart,NY,400,310.2,2.71,39.9
Hartford,OH,400,289.4,3.23,30.6
Eagletown,OK,400,32.6,2.44,30.7
Bethel Village,IN,400,309.9,2.39,31.4
Crumpler,WV,399,102.7,2.92,32.3
Oklee,MN,399,205.4,2.41,30.7
Cove,TX,399,126.6,2.35,47.9
Suring,WI,399,150.3,2.08,32.8
Bangor,CA,399,11.5,2.68,36
Miltona,MN,399,229.5,2.44,26.5
Colome,SD,399,243.8,2.77,40.8
Malone,TX,399,337.5,2.97,35.2
Mayview,MO,399,210.7,2.53,39.6
Ashby,MN,398,278.8,3.37,34
Almena,KS,398,254.1,2.76,37.8
Mattawana,PA,398,196.7,2.13,35.5
Fairview,MO,398,325.9,2.91,36.7
Las Gaviotas,PR,398,4811.8,2.72,29.9
Bloxom,VA,398,302.5,3.26,39.7
Fernville,PA,398,190.3,2.15,34.7
Northeast Harbor,ME,398,212.6,3.56,39.8
Phillipsburg,OH,398,544.5,2.72,38.2
Sheldon,MO,398,292.6,2.47,34.2
Milan,MN,398,225.4,2.59,43.3
Bayview,NC,398,145.6,2.71,42.3
Fayetteville,IL,398,426.4,3.03,33.1
Montrose,GA,398,95.2,2.44,34.9
Kylertown,PA,398,89.5,3.22,32.2
Miles,IA,398,121.6,2.7,42.4
Kinde,MI,398,130.7,2.57,36.3
Arrowsmith,IL,398,244.7,2.97,33.7
North Carrollton,MS,398,306.1,2.48,36.1
Tontogany,OH,398,466.9,2.9,35.8
Uriah,AL,397,95.4,3.62,36.5
Witches Woods,CT,397,492.2,3.45,33.6
Forsan,TX,397,130,3.66,28.8
East Lynn,IL,397,26.1,2.38,35.3
Sextonville,WI,397,170.4,3.14,32.7
Buffalo,IL,397,99.6,2.52,35.6
Chidester,AR,397,28.8,3.19,39
Iron Gate,VA,397,348.2,3.89,28.5
Weogufka,AL,397,29.9,2.86,38.3
West Woodstock,VT,397,183,2.15,33.8
Ione,OR,397,202,2.71,36.2
Hanover,MI,397,365,2.72,39.6
Bradshaw,NE,397,210,2.79,33.2
Gustine,TX,397,167.5,3.33,39.4
North Hampton,OH,397,164,2.54,33.6
Bourneville,OH,397,305,3.88,35
Joffre,PA,397,171,2.89,41
Shorehaven,NY,396,111.5,3.7,40.4
Ewing,IL,396,151.5,2.36,37
Reynolds,ND,396,196.4,2.49,37.8
Eutawville,SC,396,160.6,2.23,40.4
Stonefort,IL,396,105.2,2.62,33.6
Eden,ID,396,413.3,3.03,32.8
Counce,TN,396,101,2.31,35.3
Farragut,IA,396,381.3,3.12,30
Follett,TX,396,157.4,2.62,35.7
Siloam,GA,396,126,2.65,35.5
Glen Allen,AL,396,23.4,3,33.9
Skyland,NV,396,35.1,3.48,30.6
Alma,CO,396,352.1,2.66,28.7
Servia,IN,396,83.6,2.42,37.2
Clear Lake,IN,396,137.4,3.55,28.5
Cedar Creek,AZ,396,9,2.96,34.6
Callender,IA,396,290.9,2.38,34.6
Seltzer,PA,396,580.6,2.4,35
Defiance,PA,396,205.3,2.64,37.1
Gregory,OK,395,50.7,2.65,37.2
Abbeville,MS,395,44.1,2.77,39.7
Waubun,MN,395,296.5,3.37,34
North Hyde Park,VT,395,54.8,3.45,28.6
Tutuilla,OR,395,7.6,2.61,29.2
Depew,OK,395,149.8,2.56,35.7
Farmersburg,IA,395,375.2,2.82,36.7
Lyman,NE,395,120.9,2.43,34.9
Mount Calm,TX,395,185.3,3.05,34.4
North Omak,WA,395,13.6,2.94,40.3
Oahe Acres,SD,395,115.5,3.56,39.8
Rock Island,TX,394,30.3,2.68,32.5
Westfir,OR,394,73.4,2.68,37.9
Dugway,UT,394,29.2,2.42,32.8
Shidler,OK,394,203.9,4.08,30.1
Tusayan,AZ,394,9,2.29,36.8
Mineral Point,MO,394,302.3,2.64,33.8
Lakeview,MS,394,696.9,2.73,36.7
Henderson,AR,393,20.6,2.89,34.4
Crowder,OK,393,74,2.97,37.1
Webbers Falls,OK,393,36.2,2.77,36.8
Slaughter Beach,DE,393,106.9,2.38,42.8
Hurley,SD,393,246.5,2.5,30.7
Malden,IL,393,284.5,2.59,31
Horseshoe Lake,AR,393,257.7,2.44,26.5
Benton,CA,393,5.3,2.4,42.6
Morrison,CO,393,92.2,2.52,34.3
Orr,MN,393,108.3,2.57,34.3
Stapleton,NE,393,377,2.63,37.8
Burns,WY,392,49.6,2.78,34.6
Franklintown,PA,392,846.7,3.17,37.2
Seama,NM,392,23.3,2.39,31.4
Empire,MI,392,147.2,2.39,36
Kapalua,HI,392,31.2,,38.1
Cohasset,CA,392,6,2.73,34.5
Otterville,MO,392,309.3,2.36,26.4
Terminous,CA,392,154.9,2.77,36
Covington,OK,392,300.9,2.78,35.6
Smoketown,PA,392,264.1,3.3,29.2
Brethren,MI,392,118.4,2.37,35
Culdesac,ID,392,181.2,2.97,33.7
Beallsville,OH,392,276.8,2.43,36.7
Sunburst,MT,392,78.9,2.47,35.3
Allensville,PA,392,77,2.48,29.9
Otter Lake,IN,391,301.9,2.73,36.7
Woodson,TX,391,232.5,2.19,34.4
Woodbury,PA,391,289,3.25,32.5
Pinehill,NM,391,42.7,2.63,36.8
Katie,OK,391,7.4,2.46,36
El Prado Estates,AZ,391,155.8,2.18,41.5
Buncombe,IL,391,127.1,2.82,36.2
Accident,MD,391,305.4,2.77,32.2
Hammon,OK,391,206.2,2.15,34.7
San Patricio,TX,391,39.2,2.4,38
Stanford,IN,391,86,3.18,34.2
Puerto de Luna,NM,391,10.6,2.71,42.3
Golden,MO,391,28.3,2.52,31.2
Casar,NC,391,86.2,2.08,32.7
Russellville,IN,391,236.2,2.55,36.8
Kilbourne,LA,391,108.9,2.7,37.9
Ramah,NM,391,12.3,3.14,34.7
Mammoth,PA,391,74.7,2.66,42.4
Neche,ND,390,172.9,3.12,38.3
Bode,IA,390,372.3,2.85,37
Delmont,NJ,390,139.5,3.34,36.1
Montpelier,LA,390,80.6,2.51,30.2
Munson,FL,390,6,2.55,42.5
Poy Sippi,WI,390,205.7,2.34,43
Wilmore,PA,390,178.2,2.65,31.7
Mesick,MI,390,113.3,2.42,41.8
Ghent,WV,390,117.5,2.24,44.8
North Pownal,VT,390,126.6,3.2,33.2
Rodey,NM,390,269.4,2.18,30.7
Dubberly,LA,390,38.2,2.35,35.9
Massena,IA,390,219.9,2.35,32.5
Baron,OK,390,25.6,2.75,35.2
Stonerstown,PA,390,403.5,2.71,33.4
Long,OK,390,19.8,2.64,38.6
Evening Shade,OK,390,11.3,2.48,28.7
Emden,IL,390,382.4,2.61,34.1
Homer,NE,389,309,2.13,35.5
McLean,NY,389,131.9,2.4,47
Grosse Tete,LA,389,102.4,2.64,33.8
Wykoff,MN,389,161,2.81,37.3
Blue Eye,MO,389,127.7,2.49,35.6
Mondamin,IA,389,332.1,2.64,29.7
Orestes,IN,389,320.7,2.57,34.3
Vandalia,MI,389,152,2.21,39.3
Odessa,DE,389,296.1,2.9,35.8
Vina,AL,389,31.3,2.4,32.5
Low Moor,VA,389,133,2.36,26.4
Norwood,KY,389,1303.4,3.32,36.8
Simpson,LA,389,18.5,2.6,38.1
Vincentown,NJ,389,276.7,2.76,38.5
Waveland,IN,389,364.7,2.95,29.4
Tetonia,ID,389,263.6,2.24,33.8
Madison,MO,389,335.5,3.47,30.6
Brownsdale,FL,389,17.3,3.48,31.4
East New Market,MD,389,375.7,3.03,32.8
Kasigluk,AK,389,12.7,3.93,34.2
Kingsley,KY,389,1926,2.49,41
Blanket,TX,388,232.1,2.57,36.9
Rowesville,SC,388,179.6,3.42,35.5
Coleville,CA,388,7.8,3.04,33.3
Pierce,ID,388,181.6,2.67,29.1
Pottersville,NJ,388,164.2,2.55,40.2
Speculator,NY,388,3.4,2.35,35.9
Runnells,IA,388,361.9,2.41,30.7
Kidder,MO,388,372.3,2.7,35.8
Tupelo,OK,388,360.7,2.66,41.2
Oregon Shores,OR,388,135.7,2.37,38.3
Melrose,OH,388,175,2.42,37.2
Depauville,NY,388,15.3,2.6,38.1
Prescott,MI,388,135.1,2.85,44.9
Lavelle,PA,388,132.1,2.55,23.9
Dawson,PA,388,407.6,2.38,26.2
Chicopee,KS,388,47.4,2.61,34.1
Kendall,WI,388,196,3.47,30.6
Mindenmines,MO,387,41,3.52,31
Wakonda,SD,387,260.4,2.41,30.7
Nelson,AZ,387,315.5,3.54,32.6
Donaldson,AR,387,252.9,2.41,35.9
Altenburg,MO,387,142.3,2.46,35.7
Bruin,PA,387,81.9,2.42,41.8
Uvalda,GA,387,78.9,2.8,33.4
Parker School,MT,387,20.2,2.36,31.4
Freeburg,MO,387,179.1,2.61,34.9
Port Jefferson,OH,387,329.3,2.66,42.4
Uniontown,WA,387,162,2.24,36
Silas,AL,387,28.7,2.31,39.5
Cayuga,NY,387,165.3,2.69,38
Brisbin,PA,387,209.2,2.97,38.6
New River,VA,387,379.9,3.18,34.5
Sardis,OH,387,118.5,2.72,40.8
Shonto,AZ,387,32.8,2.36,26.4
Millwood,PA,387,241.1,3.03,37.2
Ackerly,TX,387,189.6,2.6,30.2
Newburg,PA,386,560.8,2.38,35.3
Titanic,OK,386,27.9,2.47,34.7
Encampment,WY,386,93.3,2.72,39.6
Chemung,IL,386,189.3,2.68,35.3
Lyman,WA,386,222.1,2.67,33.5
Oakview,MO,386,1344.7,2.43,34.9
Rhinecliff,NY,386,145.1,2.72,38.2
Bolivar,PA,386,680.3,2.59,32.6
Millerton,PA,386,174.3,3.2,33.2
Willshire,OH,386,374.6,2.36,35.5
Lost Creek,WV,386,153.5,2.39,38.6
Hartland,MN,386,463.8,3.89,28.5
Calhan,CO,386,178.9,3.3,31.7
Ridgeley,WV,386,1494.6,2.63,37.8
Armington,IL,386,385,2.58,31.5
Simpson,NC,386,550,2.35,32.5
Ramer,TN,386,83.2,2.61,35.4
Azure,MT,386,33.1,3.25,35.3
Walker Lake,NV,385,117.6,2.98,31.4
Clyman,WI,385,516.4,2.16,35
Deepwater,MO,385,175.2,2.95,29.4
Dunfermline,IL,385,141.1,2.18,41.5
Keystone,SD,385,49.6,2.76,40.3
Guys,TN,385,13.1,2.13,35.5
Finger,TN,385,94.7,2.4,33.2
Barryton,MI,385,155.3,2.55,42.5
Franklin,NY,385,195.7,3.13,39
Winchester,KS,385,423.1,2.45,37.5
South Solon,OH,385,538.3,2.55,42.5
Sanders,KY,385,298,2.53,35.2
Briarwood,KY,385,1009.5,2.44,26.5
Hiltons,VA,385,123.9,2.41,39.9
Alcolu,SC,385,32.7,2.79,44.8
Sacaton Flats Village,AZ,385,22.4,2.39,41
Wilmar,AR,384,96.6,2.54,31.7
Silver Creek,NE,384,212.3,3.52,31
Jamesville,NC,384,101.8,2.71,33.4
Ewing,NE,384,332.7,3.44,31.3
Old Brownsboro Place,KY,384,1092.3,2.17,46.9
Cofield,NC,384,47.2,2.86,33.8
Blythedale,MO,384,123.3,3.87,33.8
Hanska,MN,384,314.9,2.64,29.7
Keytesville,MO,384,192.8,2.36,35.5
Hopkins,MO,384,207.8,2.81,34.8
Glendon,PA,384,241,2.58,32.7
Gopher Flats,OR,384,70.4,3.72,30.4
Union,NH,384,141.9,2.81,37.3
Newcastle,NE,384,185.4,2.72,40.8
Lennon,MI,384,162.3,2.16,23
Whites Landing,OH,384,206.1,2.87,35.3
St. Louisville,OH,383,532.8,2.9,34.5
Ramey,PA,383,159.4,2.8,34.5
South Union,SC,383,56.8,2.37,38.3
Neosho Rapids,KS,383,292.9,2.72,39.4
Middletown,IA,383,269.4,3.67,37.3
Fisher,MN,383,347.1,2.71,43.7
Hico,WV,383,29.5,2.57,36.3
Madison,VA,383,202.3,2.39,41
Point Reyes Station,CA,383,40.9,2.5,30.7
Matagorda,TX,383,80.2,2.36,25.5
Bremen,KY,383,200.7,3.09,39.1
Petersburg,PA,383,60,2.32,37.1
Arboles,CO,383,28.7,2.58,36.5
King Salmon,AK,383,0.1,2.26,32.4
Glacier Colony,MT,383,311.6,2.51,34.7
Delleker,CA,383,53.5,2.59,34.8
Fletcher,OH,382,423.5,3.17,30.8
Benedict,NE,382,196.9,2.45,33.6
Greenehaven,AZ,382,192.5,3.41,36.6
Peterson,IA,382,284.1,2.65,38.1
Lovingston,VA,382,36.6,3.27,42.9
Brimley,MI,382,84.3,2.61,38.1
Beaver Creek,MT,382,32.1,2.67,36.9
Hamburg,OH,382,61.4,2.42,33.1
Zeba,MI,382,40.9,2.3,33
Rico,CO,382,217.5,3.13,39
Lynnville,TN,382,285.3,2.78,43.4
Napoleonville,LA,382,949.6,2.49,37.8
Sheldahl,IA,382,183.8,3.37,34
Orchard,NE,382,373.6,2.55,29.4
Oakland,MS,382,96.5,3.16,32.5
Chowan Beach,NC,382,573.7,2.47,30.9
Manilla,IN,382,307.7,2.33,38.6
Hickox,GA,382,55,2.31,39.5
Rensselaer Falls,NY,382,309.3,3.48,30.6
Clarendon,PA,382,357.3,2.29,36.1
Veyo,UT,381,71.2,2.38,32.1
Alto Pass,IL,381,68.9,3.44,31.3
Lyon,MS,381,305.2,3.83,30.1
Ernest,PA,381,550,2.34,34.4
Wharton,OH,381,117.1,2.37,26.8
Canadohta Lake,PA,381,123.1,2.58,38.5
Oval,PA,381,134.3,2.89,39.9
Piney Grove,GA,381,53.7,2.36,36.6
Pitkin,LA,381,23.6,3.67,37.3
Hornbrook,CA,381,126.3,3.14,32.7
Potsdam,OH,381,330,2.38,34.6
Axson,GA,381,97.8,2.4,33.2
Fort Coffee,OK,381,22.5,2.94,40.3
Plainfield,IA,381,539.4,2.58,38.5
Shrewsbury,WV,381,420.4,2.33,26
Eldora,CO,381,35.4,2.49,36
Lostine,OR,381,247.2,2.36,36.6
Mount Cory,OH,380,167.4,2.38,33.3
Sharpsburg,GA,380,151.4,2.95,42.1
Liberty,TN,380,127.1,2.3,33
Pilot Station,AK,380,91.4,2.9,34.5
Fairview,IL,380,34.8,2.49,40.3
Mercer,MO,380,324,2.93,33.1
Eagle,PA,380,333.3,2.45,29.6
Huntley,MT,380,96.5,3.55,35.7
Miltonvale,KS,380,195.8,2.4,32
Ridgefield,IL,380,280.6,2.97,34.5
Unadilla,NE,380,158.5,2.76,36.2
McGuffey,OH,380,465.2,2.64,39.9
Kukuihaele,HI,380,85.6,2.68,42.1
Martins Creek,PA,380,179.8,2.49,37.8
Ropesville,TX,380,461.9,2.61,34.1
Patten,ME,380,73.8,2.9,34.5
Spalding,NE,379,491.8,2.72,40.8
Sinclair,WY,379,60.2,2.85,40.6
Wilburton Number One,PA,379,163.1,3.3,35.3
Dallas,WI,379,101.2,2.08,32.7
Maribel,WI,379,128,2.35,35.9
Coaldale,CO,379,4.7,3.75,32.6
Alleman,IA,379,49.8,2.64,33.4
Hundred,WV,379,291.4,2.59,32.9
Smartsville,CA,379,204.1,3.3,35.3
Pineland,FL,379,163.1,2.65,37.2
Norman,AR,379,130.1,2.85,45
Sudlersville,MD,379,96.3,2.53,34.1
Bayside,TX,379,144,3,27.9
Northmoor,MO,379,466.1,2.72,38.2
Buxton,ND,379,234.3,3.32,34.6
Wardensville,WV,379,203.7,2.46,38.3
Laceyville,PA,379,453.2,2.38,32.1
Seward,PA,379,670.4,2.92,31.2
Amboy,IN,379,299.6,2.92,32.3
Misquamicut,RI,379,124.8,2.34,43
Bellflower,IL,379,291.5,2.59,32.9
Mount Carmel,SC,379,15.9,3.12,34.5
Lancaster,KS,379,331.7,2.62,35.7
Horton Bay,MI,379,30.4,2.38,42.8
South Bethlehem,PA,379,456.4,3.89,28.5
Hector,AR,379,64,2.39,41
Avondale,CO,379,233,2.57,30.3
Fort Wingate,NM,378,72.4,2.89,34.4
Hostetter,PA,378,200.7,3.46,38.5
Chauncey,WV,378,101.5,,42.2
Grubbs,AR,378,257.6,3.32,36.8
Moneta,VA,378,38.1,2.71,33.4
Paris,MS,378,120,2.39,35.2
Narrowsburg,NY,378,80.7,2.65,35.5
Endicott,WA,378,382.4,2.38,32.1
